HREF,ID,BRAND,NAME,OLD_PRICE,NEW_PRICE,DESC,DATE_SCRAPED,FAILMSG
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_281&products_id=45612,45612,GUERLAIN,La Petite Robe Noire Deliciously Shiny Lip Colour #073 Orchid Beanie (2.8g),S$46.00,S$32.90,"
									


									


																		



Guerlain creates an absolutely essential and utterly irresistible La Petite Robe Noire Lipstick in deliciously shiny texture to dress up your style with colour!
Vibrant shades in an innovative texture:


- a light-weight texture reveals the lips’ natural radiance, leaving them supple and comfortable


- buildable coverage thanks to its thin film: one layer to offer a glimpse of the sensual texture of the lips, several for a more dense and sophisticated finish


- inspired by La Petite Robe Noire, the formula is deliciously perfumed and delicately flavoured for an unforgettable taste on your lips


- an ultra-shiny finish and pure & luminous colours thanks to a cocktail of fine oils and a selection of “POP” pigments coated in a specific shine-boosting resin 




A floral fruity fragrance with accents of bergamot, rose and raspberry, inspired by the delicious notes of La Petite Robe Noire, and an exquisite flavour attract tender of passionate kisses. So addictive!








Directions for use



Thanks to a thin light-weight texture, La Petite Robe Noire Lip Colour offers a made-to-measure coverage.



1 shade for 3 intensities:


- 1 layer for a delicate halo of colour that offers a glimpse of the lips’ sensual texture


- 2 for to light up your smile


- more for a bold, vibrant and sophisticated shade																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=13500,13500,JIMMY CHOO,Jimmy Choo EDT Spray (100ml),S$145.00,S$94.00,"
									


									


																		

35% SAVING

Retail Price: S$ 145.00 (100ml)




Jimmy Choo Eau de Toilette expresses an aura of strength and beauty. Glamorous in attitude, confident, intelligent and with a sense of fashion and fun, the fragrance is a modern Fruity Floral with warm, rich, woody depths. It’s a fragrance inspired by modern women – strong, empowered, beautiful, seductive and alluring with a hidden and mysterious sense of confident sexuality.


 


With a dazzling aura of glittering femininity, Jimmy Choo Eau de Toilette is a fresh contemporary fragrance that evolves into a tender veil of sensuousness. Crisp top green notes and sparkling Ginger deliver an instantaneous burst of vivid radiance. At the heart, exotic Tiger Orchid and sensual Tea Rose combine for a seductive scent. Vibrant base notes accented with Cedarwood leaves a seductive memory on the skin.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=42930,42930,NINA RICCI,L'extase Caresse De Roses EDP Legere Spray (80ml),S$162.00,S$97.20,"
									


									


																		Nina Ricci launched their new perfume L'Extase in 2015, as the third perfume ""pillar"" of the house, with the first two pillars being L'Air du Temps and Nina. L'Extase was inspired by a woman's erotica, inviting you to ""liberate your fantasies."" The new version of this release is coming in 2016 as an Eau de Parfum Legere called L'Extase Caresse de Roses.



Created as a lighter interpretation of the original by perfumer Francis Kurkdjian, L'Extase Caresse de Roses offers a soft and sensual fragrance inspired by the idea of the naked body, only covered in a fragrant veil. The composition is a floral bouquet of Bulgarian and Turkish roses, violet and peony, enriched with a touch of musk.



The face of the perfume is Laetitia Casta.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_181&products_id=45941,45941,ISSEY MIYAKE,L'eau D'issey Pour Homme EDT Fraiche Spray [TESTER] (100ml),S$131.00,S$65.00,"
									


									


																		

50% SAVING

Retail Price: S$ 131.00 ()

Introducing a new chapter in the l'Eau d'Issey Pour Homme saga where water is the symbol of ultimate freshness and energy. Boasting a powerful, ultra-masculine, and sophisticated signature with mineral freshness, the fragrance opens to introduce sparkling, airy water, a symbol of energy.





The bottle is presented in an iconic shape with transparent glass to express freshness.





Notes:


Grapefruit Essence, Marine Accord, White Patchouli, Vetiver.


Style:


Fresh. Energetic. Powerful.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=105&products_id=39286,39286,ISSEY MIYAKE,L'EAU D'ISSEY POUR HOMME DARK BLUE TRAVEL BAG  (1PC),S$22.00,S$15.00,"
									


									


																		


Width: 37.5cm


Height: 39cm


Base: 18.5 cm


Body Material: 82% Nylon, 18% PVC.



Doublure/ Lining: 100%Polyester 

*Double handler

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_180&products_id=2635,2635,ISSEY MIYAKE,L'EAU D'ISSEY POUR HOMME EDT Spray (40ml),S$70.00,S$42.00,"
									


									


																		

40% SAVING

Retail Price: S$ 70.00 (40ml)

ISSEY MIYAKE L'EAU D'ISSEY Pour Homme INTENSEEAU DE TOILETTE (40ml)A captivating new fragrance from Issey Miyake, L'Eau d'Issey Pour Homme Intense is the epitome of elegance. Building on the spicy notes of the original L'Eau d'Issey Pour Homme, Intense brings the fresh scent to a new level.Imagine a stream of water that continues to change its course and gain power. The masculinity and warmth of Intense illustrates water's force like never before. The fragrance sparkles with its citrus, spicy and woody scent.*The picture shows 125ml bottle.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=43293,43293,ISSEY MIYAKE,L'eau D'issey Pure EDP Spray (50ml),S$138.00,S$83.00,"
									


									


																		

40% SAVING

Retail Price: S$ 138.00 (50ml)

40% SAVING

Retail Price: S$ 138.00 (50ml)




 Description


The popular 90s women's perfume L'Eau d'Issey from Issey Miyake, conceived as a fragrance as pure as spring water, unites the scents of waterfalls, flowers and spring forests. The original was launched in 1992 and it was followed by many editions over the years. In the spring 2016, the collection will be joined by a new variation, L'Eau d'Issey Pure. The new fragrance is announced as the second chapter in the history of L'Eau d'Issey.



L'Eau d'Issey Pure is of aquatic character, without citruses and with sensual and carnal undertones, evoking the scent of water on the skin of a woman. The composition begins with a marine accord. Orange blossom, Damask rose, jasmine and lily form the floral heart of the perfume. The base features sultry accords of gray amber and musky cashmere wood.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_281&products_id=40208,40208,LAURA MERCIER,Lip Plumper #Rose Flush (5.1g),S$48.00,S$38.40,"
									


									


																		

20% SAVING

Retail Price: S$ 48.00 ()




Laura Mercier Lip Plumper. Laura Mercier Lip Plumper uses the latest technologies to instantly plump, hydrate and moisturize for healthier, sexy-looking lips. A refreshing, cooling effect builds up over 20 minutes to plump lips, lasting up to two hours. Lip Plumper adds a slight tint to the lips for natural-looking lips that are perfectly pouty and kissable. Rose Flush, Peach Glow and Pink Pearl will add the perfect touch of colour and shine to complete your just-kissed look. Complete your soft, romant

",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_280&products_id=34713,34713,JILL STUART,Lip Jewel #06 Amethyst Dew (7.3ml),S$48.00,S$33.00,"
									


									


																		




Product features:







Translucent, clear-colored lip color that makes your lips glitter like gemstones.




Cares for your lips with its powerful emollient properties, keeping them full and moist.




Spreads on with a refreshing sensation for smooth coverage. Brings you full, voluptuous and incredibly soft lips.




Enjoy a variety of pink color variations, based on colored gems and stones.




Features a rose-cut container and a cap decorated with a light-pink Swarovski crystal: a design that is both elegant and cute. 




Contains Pure Crystal Powder. (Not contained in 05, 06 and 07)




Crystal floral bouquet fragrance.











Directions for use:


Apply an appropriate amount directly to your lips using the built-in applicator-tip. 


※After use, please be sure to wipe the tip clean with a tissue, return it to the container and close the cap.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_161_162&products_id=45484,45484,BIOTHERM,Life Plankton Mask (5ml x 5pcs = 25ml),S$24.00,S$15.00,"
									


									


																		

38% SAVING

Retail Price: S$ 24.00 ()

 

 

.Life Plankton™ Mask concentrates Biotherm’s miracle ingredient at its full regenerative power obtained by our exclusive biotechnology fermentation process: Fermogenesis™. With its’ 35 nutrients, Life Plankton™ is many things to skin – a cellular regenerator, a protector and, at its’ most concentrated (5%), capable of delivering reborn skin. A powerful solution to fight redness, discomfort and skin damages. Day after day, skin has recovered from its’ daily urban aggressions. It feels soothed and strengthened. It looks visibly brightened and dewy. 

  ",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_173&products_id=45430,45430,THE FACE INC.,Lightener (30ml),S$78.00,S$62.40,"
									


									


																		

20% SAVING

Retail Price: S$ 78.00 ()




Lightener


A proprietary formulation that effectively lightens pigment spots and scars. Arbutin inhibits tyrosinase and thus inhibits the formation of melanin. Promotes the reduction of irregular pigmentation or melanin patches, and improves skin blemishes.




Description


A milky concentrate that leaves a slightly sticky after-feel which goes away when completely dry. 




Directions for Use


Shake bottle before use. Apply a thin layer evenly over affected areas.

 


Size


30ml

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_141_142&products_id=12444,12444,LANEIGE,Lip & Eye Remover Waterproof - Speedy & Safe (25ml x 3pcs = 75ml),S$12.00,S$9.00,"
									


									


																		

25% SAVING

Retail Price: S$ 12.00 (75ml)

An oil-free remover that quickly and gently removes waterproof/heavy makeup around the eyes and lips



- An oil-free lip & eye makeup remover formulated to remove waterproof/heavy makeup around eyes and lips. 



- Shake well before use, and the double-layered liquid forms an emulsion instantly to melt and remove any type of makeup. 



- Contains organic aloe extracts and chamomile extracts to protect the sensitive skin around eyes and lips and form a moisture barrier. 



* Gently removes heavy makeup and waterproof makeup.


* A mild oil-free formula. Dermatologist and ophthalmologist tested.





How to use


1. Shake well before use. 


2. Apply onto cotton ball and place on eye or lip for five seconds to melt the makeup. 


3. Wipe off gently.




																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_145_147&products_id=42989,42989,ESTEE LAUDER,Micro Essence Aqu Mist (75ml),S$104.00,S$83.00,"
									


									


																		


  


    


      

Description:


    


    


      

Estée Lauder Micro Essence Aquaceutical Mist (All Skin Types) has the following features:
        


          

 Activates your skin’s immunity in 1 second. The spray bottle design   does not only allow easy portability, but the precise high-pressure   nozzle also helps transform the micro essence into nano mist molecules. 


          

Like   forming a protective layer on the skin, the skin’s immunity is   dramatically boosted and protected against environmental damages. 


        


    


    


      


    


    


      

How to use:


    


    


      

Hold product 15cm from   face and spray to ensure the mist cover the entire face. Recommended to   apply every 2-3 hours. Can be applied over makeup too.


    


    


      


    


    


      

Ingredients:


    


    


      

Water/Aqua/Eau,   Propanediol, Butylene Glycol, Surcose, Trehalose, Betaine, Acetyl   Glutamine, Citrullus Vulgaris (Watermelon) Fruit Extract, Lens Esculenta   (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Rosmarinus   Officinalis (Rosemary) Leaf Extract, Artemia Extract, Anthemis Nobilis   (Chamomile) Flower Extract, Acetyl Hexapeptide-8, Glycerin, Bifida   Ferment Lysate, Lactobacillus Ferment, Caffeine, Sodium Lactate, Sodium   Hyaluronate, Dipotassium Glycyrhizate, Lecithin, Sodium PCA, Caprylyl   Glycol, PPG-5-Ceteth-20, Tromethamine, Citric Acid, Sodium Benzoate,   Disodium EDTA, Sodium Citrate, Potassium Sorbate, Phenoxyethanol


    


  





																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_269&products_id=46912,46912,GUERLAIN,Meteorites Baby Glow Touch Rosy (1pc),S$63.00,S$41.40,"
									


									


																		

34% SAVING

Retail Price: S$ 63.00 ()

Guerlain Météorites Baby Glow Touch is a nomad luminizer stick that allow creating an easy strobing thanks to Météorites mix of colours. A """"Rosy Glow"""" harmony with 3 correcting and highlighting shades for a visible perfecting radiance; pink revives the complexion, mauve reflects light and white illuminates instantly.


Strobing has never been so easy !





Ingredients



Stardust technology, diamond powder encapsulated in microspheres, to create soft-focus perfecting halo.


The ideal mix of correcting and illuminating colours.





Directions for use



Swipe the stick on the strategic parts of the face: top of the cheekbones, bridge of the nose and cupid's bow, for a perfect strobing in one swipe. No need to think, just mix all the shades!																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_269&products_id=46911,46911,GUERLAIN,Meteorites Pearl Powder Intense summer 2017 (1pc),S$89.00,S$58.50,"
									


									


																		

34% SAVING

Retail Price: S$ 89.00 ()

Bring out the light thanks to our exclusive summer collection including a pearl collector, a new Météorites product (Limited Edition).


The new exclusive harmony warms and flatters the skin for a lit-from-within effect.


Perfect mix correcting & illuminating pearls create perfecting radiance on the skin, a soft focus halo that brings out the light!


The exclusive birthday case is engraved with a pattern inspired by the mythical 1987 case.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_269&products_id=46015,46015,LAURA MERCIER,Matte Radiance Baked Powder #Bronze-01 (7.5g),S$68.00,S$54.00,"
									


									


																		

21% SAVING

Retail Price: S$ 68.00 ()

Give skin a natural colour with soft matte radiance finish and a hint of warmth. An ultra-smooth baked formula that “wakes up” the skin, providing natural colour with a radiant healthy glow for a flawless, no-makeup finish.



Gives skin a modern, multidimensional matte finish with a hint of soft luminosity. Sheer, buildable coverage lets you customize your glow.



Applies smoothly onto skin and blends effortlessly for a natural look and feel. Longwearing formula wears all day (8 hours) and colour stays true without oxidizing for an even wear. Non-dusty; non-drying formula.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=205&products_id=42231,42231,BRILLIAGE,Makeup Base Face Responser+Tricky Pact UV Sparkle #60 Medium Beige (33g+14g),S$158.00,S$129.00,"
									


									


																		


Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_176_181&products_id=45951,45951,BVLGARI,Man Black Cologne EDT Spray [TESTER] (100ml),S$145.00,S$69.00,"
									


									


																		

52% SAVING

Retail Price: S$ 145.00 ()


End April 2016, BVLGARI is launching the new flanker Bvlgari Man Black Cologne, ""the scent of burning water"" by master perfumer Albert Morillas. The new composition plays skillfully on contrasts and provides an unusual blend of intense freshness and oriental sensuality. The fragrance is masculine, sophisticated and fresh.



Unlike its antecedent Bvlgari Man in Black from 2014 which, in its top notes offers intoxicating rum, tobacco and spices, BVLGARI MAN BLACK COLOGNE mixes rum with freshness of greenery and luminous citruses. The essence of the composition is also different; Man in Black version enveloped powdery warmth of iris and intoxicating sweetness of tuberose in leather, while the new versions of the fragrance accentuates luminosity of orange blossom and sweetness of tuberose. Drydown of both fragrance is characterized by warmth of wood and oriental signature, and the new version unites amber, musk and woody notes of sandalwood, unlike the previous, more intense version characteristic by chords of guaiac wood, tonka and benzoin resin.



BVLGARI MAN BLACK COLOGNE is available in characteristic black flacon, just like the previous editions of the collection. It is differed by its metallic silver top part with a relief Bvlgari logo and silver name inscription. The fragrance can be purchased as EAU DE TOILETTE. The nose behind this fragrance is Alberto Morillas.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=205&products_id=42230,42230,BRILLIAGE,Makeup Base Face Responser+Tricky Pact UV Sparkle #30 Natural Beige (33g+14g),S$158.00,S$129.00,"
									


									


																		


Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=45237,45237,BRILLIAGE,Makeup Base Face Responser SPF25-PA++ (33g x 5pcs = 165g),S$295.00,S$239.00,"
									


									


																		

19% SAVING

Retail Price: S$ 295.00 ()




Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=205&products_id=42229,42229,BRILLIAGE,Makeup Base Face Responser+Tricky Pact UV Sparkle #10 Light Beige (33g+14g),S$158.00,S$129.00,"
									


									


																		


Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=45236,45236,BRILLIAGE,Makeup Base Face Responser SPF25-PA++ (33g x 4pcs = 132g),S$236.00,S$199.00,"
									


									


																		

16% SAVING

Retail Price: S$ 236.00 ()




Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_169_265&products_id=45235,45235,BRILLIAGE,Makeup Base Face Responser SPF25-PA++ (33g x 3pcs = 99g),S$177.00,S$159.00,"
									


									


																		

10% SAVING

Retail Price: S$ 177.00 ()




Brilliage











	
    


		


			


	


    
    


		


			


	


	


		


			


	


	


		


			


            


	


	







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_165_167&products_id=45727,45727,GUERLAIN,Mon Guerlain Perfumed Shower Gel (200ml),S$68.00,S$47.60,"
									


									


																		

30% SAVING

Retail Price: S$ 68.00 ()




 


  

The fresh oriental fragrance of Mon Guerlain was created from   exceptional raw materials: carla lavender from Provence, sambac jasmine   from India, album sandalwood from Australia and vanilla tahitensis from   Papua New Guinea. It expresses the quintessence of a history replete   with experiences, nourished by success, expertise, and generosity, all   infused with the same passion since 1828. 


    


  The bottle, with its pure and refined lines, is the emblematic bottle of Guerlain's bath line.


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_165_167&products_id=45800,45800,GUERLAIN,Mon Guerlain Body Lotion  (200ml),S$88.00,S$61.60,"
									


									


																		

30% SAVING

Retail Price: S$ 88.00 ()




 




My invisible tattoo, my fragrance, Mon Guerlain.


  


Mon Guerlain, the House's new fragrance, is a tribute to today’s femininity - 


a strong, free and sensual femininity, as inspired by Angelina Jolie. 





The Perfumed Body Lotion presents a fluid, velvety texture that infuses   the skin with comforting moisture. It leaves skin soft, supple and   subtly scented.


The fresh oriental fragrance enhances exceptional raw materials: Carla   Lavender from Provence, Sambac Jasmine from India, Album Sandalwood from   Australia and Vanilla Tahitensis from Papua New Guinea. Mon Guerlain   expresses the quintessence of a story replete with experiences,   nourished by success, expertise and generosity, all infused with the   same passion since 1828 by the Guerlain perfumer.





The bottle, with its pure and refined lines, is the emblematic bottle   for Guerlain's bath line. The new Mon Guerlain Perfumed Body Lotion   celebrates an art of living. A sensual and refined body ritual,   intoxicating enjoyment, the lotion magnifies your scent for a   captivating effect.


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_151&products_id=45424,45424,THE FACE INC.,Moisturiser (30ml),S$48.00,S$38.40,"
									


									


																		

20% SAVING

Retail Price: S$ 48.00 ()





Moisturiser


A moisturising formulation that is suitable for all skin types. It hydrates and conditions the skin, protects against collagen breakdown. Sodium Hyaluronate is an excellent hydrator that stimulates new cell growth, repairs tissues and maintains an elastic skin. It also aids in the transport of essential nutrients to viable skin cells and supports the formation of collagen. Green Tea extract acts as an anti-oxidant and an anti-inflammatory agent.

 


Description


A milky concentrate with faint fragrance, turns to fine liquid droplets when rubbed gently into the skin.




Directions for Use


Shake bottle before use. 

Apply product with fingers and spread evenly over face.

 


Size


30ml


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=46049,46049,GUERLAIN,Mon Guerlain EDP Spray (50ml),S$138.00,S$92.00,"
									


									


																		

33% SAVING

Retail Price: S$ 138.00 ()




 


  

The new feminine fragrance by Guerlain 


    


Mon Guerlain, the House's new fragrance, is a tribute to today’s   femininity - a strong, free and sensual femininity, inspired by Angelina   Jolie. 





My invisible tattoo, my fragrance, Mon Guerlain.


The fresh oriental fragrance enhances exceptional raw materials: Carla   Lavender from Provence, Sambac Jasmine from India, Album Sandalwood from   Australia and Vanilla Tahitensis from Papua New Guinea. It expresses   the quintessence of a history replete with experiences, nourished by   success, expertise and generosity, all infused with the same passion   since 1828. 





The “quadrilobe” bottle, created in 1908, established itself as one of   Guerlain’s iconic bottles. Simple and graphic, it echoes an alchemist’s   bottle and owes its name “quadrilobe” to its stopper, which is formed   from one piece to obtain a shape resembling four lobes. One century   later, beautifully enhanced by a luxurious glass weight and a golden   adornment, this bottle offers a contrast between strong taut lines and   sensual curves, expressing contemporary femininity. 


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_150&products_id=19609,19609,CLINIQUE,Moisture Surge Intense Skin Fortifying Hydrator (15ml x 3pcs = 45ml),S$69.00,S$28.50,"
									


									


																		

59% SAVING

Retail Price: S$ 69.00 (45ml)





Rich, oil-free cream-gel instantly rehydrates. Skin stays comfortably plumped, even 24 hours after you put it on. Daily use helps fortify and repair skin's moisture barrier to keep moisture in, environmental irritants out. Better barrier, happier skin.





HOW TO USE


For drier skins, or others dehydrated by air travel, parched climate, indoor heating/air conditioning, apply morning and night after your 3-Step regimen. Can also be applied as needed under sun protection/makeup. Avoid eye area.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_154&products_id=8545,8545,COSME DECORTE,Moisture Liposome (9ml x 3pcs = 27ml),S$106.00,S$53.00,"
									


									


																		

50% SAVING

Retail Price: S$ 106.00 (27ml)

State of Art Skincare. To change our skin's fate. Feed your parched skin.



 MOISTURE LIPOSOME, launched in 1992, is a new type of cosmetic serum that incorporates liposome technology which had not until then been used in cosmetic products. Propelled by its proven benefits, MOISTURE LIPOSOME enjoys a strong customer base and robust sales, with three million bottles sold to date.




Five reasons why you'll love Moisture Liposome!




(1) Rapid penetration rate



Extensive R&D has gone in to provide Moisture Liposome with the best skin cell penetration and absorption capability ever to be utilized as a cosmetics agent. It comes with an enhanced capability to penetrate smoothly even into previously uncharted terrains of the keratin layer. Thereby offering sensational penetration even in troubled and problem skins.



Imagine your skin cell as the size of a basketball, then by comparison, a droplet of emulsion is akin to the size of a pingpong ball while a liposome appears as minute as a sugar crystal. This means that the liposomes' extremely minute size will allows superb penetration and absorption into your skin.




(2)High IQ intelligent targeting


Consisting of very 'determined' high-IQ micro-capsules that know how and where to go, Moisture Liposome aids to strengthen areas of deficiency and restores damaged skin cells. It is a magic microcapsule – with the swiftness and great reflexes of a first-class athlete!



It is able to transport moisture to the needed locations in the needed amount. The liposomes' close resemblance in composition to the skin cell's membrane, as well as their high affinity for the skin ensures smooth permeation of the moisturizing agents deep into each cell. To repair damaged skin cells as well as dry and chapped skin




(3) Long-lasting nourishment



Each liposome is composed of as many as 10 to 20 layers, peeling off one by one in a time-release manner. As each layer peels off, a fresh portion of beautifying agents is released into the skin over time. Conventional moisturizers manage to moisturize the skin only at the time of application.



It therefore nourishes your skin continuously. Akin to a peeling onion, the multi-layers of the liposomes release their moisturizing agents layer by layer over time. Starting from the outer layer, a measured amount of nutrients is released continuously. Applied twice a day, your skin drinks in moisture 24 hours on end.




(4) Synergistic capability



It shows amazing team spirit by dramatically enhancing the penetrative capability of products used in the ensuing skincare regime. Acting as a facilitator, it triggers further moisture absorption in the deepest of keratin layer. Enhances the penetration of other beauty products. Speedy supply of moisture into the skin surface regulates and soften skin texture. So beauty products applied subsequently see better absorption rate.



(5) Gentle on your skin



Moisture Liposome boasts simplicity in its compositions. Simplicity - it is composed solely of active agents, which bring nothing but amazing effects.



Simply because it is so powerfully effective, there is no need to add impurities to reinforce its capability. Oil-free. Alcohol-free. Suitable for all skin types, even on sensitive skins. And for all seasons of the year. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_154&products_id=8141,8141,COSME DECORTE,Moisture Liposome Hydration Boosting Serum (15ml),S$59.00,S$31.40,"
									


									


																		COSME DECORTE Moisture Liposome Essence improves moisture absorption for your skin. It penetrates surface skin cells completely and continuously moisturizes dry, chapped or problem skin. Spreads with a moist touch and makes your skin feel silky smooth and works all night long so the next morning you can actually feel the smoothness from deep inside your skin.



Consisting of very 'determined' high-IQ micro-capsules that know how and where to go, COSME DECORTE Moisture Liposome Essence aids to strengthen areas of deficiency and restores damaged skin cells. It is a magic microcapsule - with the swiftness and great reflexes of a first-class athlete!



Each liposome is composed of as many as 10 to 20 layers, peeling off one by one in a time-release manner. As each layer peels off, a fresh portion of beautifying agents is released into the skin over time. Conventional moisturizers manage to moisturize the skin only at the time of application.



Simply because it is so powerfully effective, there is no need to add impurities to reinforce its capability. Oil-free. Alcohol-free. Suitable for all skin types, even on sensitive skins. And for all seasons of the year.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_151&products_id=15492,15492,COSME DECORTE,Moisture Liposome Cream (50g),S$157.00,S$102.00,"
									


									


																		

35% SAVING

Retail Price: S$ 157.00 (50g)

Rich in emollient, yet refreshingly light with no oily after-feel.



Rich in emollient, yet refreshingly light with no oily after-feel. 

Liposomes carrying abundant nutrients provide advanced hydration on skin in a time-release manner as you sleep.



Boosts skin natural defence and anti-ageing capabilities.Maintains optimal skin health by activating ribosomes which deteriorate with age. Ribosomes, also known as 'enzyme production factories', produce several thousands types of enzymes to smoothly carry out skin's bio-activities.



Great for dry skin, returning it to firm and healthy condition by hydrating and revitalizing it.Minimises signs of fine lines and wrinkles.Feel the results instantly.



Allergy-tested. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=175_177_183&products_id=40660,40660,ESTEE LAUDER,Modern Muse Le Rouge EDP Spray (50ml),S$130.00,S$104.00,"
									


									


																		

20% SAVING

Retail Price: S$ 130.00 (50ml)

Be daring. Be an inspiration.



Experience the fragrance that captures your glamour, your sophistication, your bravado.



A sexy, provocative contrast of two distinctively different accords—rich roses awakened by ripe fruit, with a seductive velvet creme accord—provide an intriguing dual impression. It's a true innovation in fragrance design, as complex and fascinating as the woman who inspires it.



The Inspiration



Like the award-winning original Modern Muse and Modern Muse Chic, Modern Muse Le Rouge was inspired by the complexity of a modern woman. Who is Modern Muse Le Rouge? She’s the captivating woman who makes a bold, colorful statement without saying a word. Her mantra is never go unnoticed. Daring, fearless, and seductive. When she wants to make a show-stopping impression, she wears the ultimate red—Le Rouge.




FEELING



Extroverted, Glamorous, Sophisticated



Fragrance Type



Fruity Floral Oriental



NOTES




Bulgarian Rose


Rose Centifolia Firabs


Raspberry


Bourgeon de Cassis


Pink Pepper


Saffron


Vanilla Madagascar SFE


Patchouli


Vetiver


Jasmine Pays Firabs


Magnolia																		


								",'2017-05-23,
,,,,,,,,
