HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,PROFILE,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/iwon-enterprise/,Iwon Enterprise,,+65 68443833,+65 67464188,Blk 858 Tampines Ave 5 #04-543 S(520858),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adapter-type-roller-bearings/
http://www.thegreenbook.com/companies/schaeffler-singapore-pte-ltd/,Schaeffler (Singapore) Pte Ltd,,+65  65408600,+65  65408668,"151 Lor Chuan #06-01 New Tech Pk, Lobby A S(556741)","
										


											 
										


                                        


                                            
                                        


                                        


                                            

The 

Schaeffler Group

 is a leading global integrated automotive and industrial supplier. The company stands for the highest quality, outstanding technology and strong innovative ability. The Schaeffler Group makes a decisive contribution to ""mobility for tomorrow"" with high-precision components and systems in engine, transmission and chassis applications as well as rolling and plain bearing solutions for a large number of industrial applications. The company generated sales of approximately 12.1 billion Euros in 2014. With more than 82,000 employees worldwide, Schaeffler is one of Europe's largest technology companies in family ownership. It has a worldwide network of manufacturing locations, research and development facilities and sales companies at approximately 170 locations in 50 countries.




FAG, a brand of the Schaeffler Group is represented in ASEAN since 25 years.




Prior to that, in 1975, FAG started off as a representative office in Singapore. On Oct 23rd, 1980, it was converted to a fully-owned FAG subsidiary office. Through the subsequent years, it has grown regionally, with two subsidiary offices located in Thailand and Malaysia; representative offices in Philiipines, Vietnam and Indonesia.




With INA-Schaeffler KG and FAG Kugelfischer AG & Co intergration into Schaeffler KG effective Jan 1, 2006, the operations in Singapore were also integrated and relocated into a brand new office for INA-LUK-FAG, located at Lorong Chuan.




The Schaeffler Group with the INA brand and the complementary product range from FAG brand has one of the widest product portfolios in the rolling bearing industry, covering practically all applications in production machinery, power transmission and railway technology, heavy industry and consumer products. All over the world, the Schaeffler Group's brands stands for the development and manufacture of rolling bearings, plain bearings and linear guides for machine building and engine components for the automotive industry. The company works closely with its customers as an engineering partner, starting with the initial stages of system development. New customized solutions are developed daily, which means that 1,000 new products are launched every year. The Schaeffler Group has invested heavily in research and development, most recently in new R&D centers in Germany, Asia and North America. Our company’s know-how allows efficient, customized solutions at an excellent price/performance ratio. In the industrial division, four business units for production machinery, power transmission and rail technology, heavy industry, and consumer products drive the Schaeffler Group's INA and FAG brands joint business.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adapter-type-roller-bearings/
http://www.thegreenbook.com/companies/uni-strong-pte-ltd/,,,+65 62947177,+65 62947178,17 Kallang Junction #01-03 Esmart Centre S(339274),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/solidcrete-products-pte-ltd/,Solidcrete Products Pte Ltd,,+65  68535479,+65  68535487,10 Admiralty St #05-67 North Link Bldg S(757695),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Solidcrete Products Pte Ltd

 was incorporated in Singapore. It is a specialist company involve in manufacturing and supply of construction materials under its trademark Solidcrete.




 


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/singapore-cement-manufacturing-co-pte-ltd/,,,+65 62686560,+65 62666957,40 Pulau Damar Laut S(618493),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/premier-structure-pte-ltd/,Premier Structure Pte Ltd,,+65  68610388,+65  68615288,15 Gul Cres   S(629525),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/lybron-s-pte-ltd/,,,+65 62502174,+65 62534197,2 Jln Rajah #07-26/28 Golden Wall Flatted Fty S(329134),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/jkmy-trading-services/,,,+65 63455212,+65 64432963,31 Taman Selamat S(416427),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/gunac-enterprises-pte-ltd/,,,+65 62586388,+65 62587288,99 Clover Ave S(579371),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/fosroc-singapore/,Fosroc Singapore,,+65  66653828,+65  68991282,1 Cleantech Loop #02-21 CleanTech One S(637141),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/chemicrete-enterprises-pte-ltd/,,,+65  67566800,+65  67566889,515 Yishun Ind Pk A #02-01 C.E. Bldg S(768737),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/cementone-s-pte-ltd/,,,+65  67448884,+65  67448700,3015A Ubi Rd 1 #06-05  S(408705),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/cementaid-sea-pte-ltd/,,,+65  68969801,+65  68969807,12 Neythal Rd   S(628578),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/best-choice-trading/,Best Choice Trading,,+65  64692198,+65  64691602,48 Toh Guan Rd East #07-106 Enterprise Hub S(608586),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-concrete/
http://www.thegreenbook.com/companies/usae-pte-ltd/,,,+65  68653964,,48 Toh Guan Rd East #03-125 & 126 Enterprise Hub S(608586),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-drilling-mud/
http://www.thegreenbook.com/companies/sinko-chemical-pte-ltd/,,,+65  62650505,+65  62658812,6 Tg Penjuru   S(609018),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-drilling-mud/
http://www.thegreenbook.com/companies/masda-chemical-pte-ltd-manhattan-hse-/,,,+65  67384611,+65  67384050,151 Chin Swee Rd #10-06/08/10 Manhattan Hse S(169876),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-drilling-mud/
http://www.thegreenbook.com/companies/masda-chemical-pte-ltd/,Masda Chemical (Pte) Ltd,,+65  62686533,+65  62650933,58 Tg Penjuru   S(609036),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-drilling-mud/
http://www.thegreenbook.com/companies/tecnik-polymers-and-colourants-pte-ltd/,Tecnik Polymers And Colourants Pte Ltd,,+65  64529938,+65  64529828,19 Burn Rd #11-02 Advance Bldg S(369974),"
										


											 
										


                                        


                                            
                                        


                                        


                                            - Plastics Materials 


- Plastics Compounds 


- Plastics & Paint Additives 

 
- Various Silicon/Glass Fibers & other products
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/behn-meyer-co-pte-ltd/,,,+65  65116633,+65  64700532,2 Boon Leat Ter #06-01 Harbourside Ind Bldg II S(119844),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-drilling-mud/
http://www.thegreenbook.com/companies/seaward-chemicals-pte-ltd/,Seaward Chemicals Pte Ltd,,+65  63826660,+65  67027702,18 Howard Rd #03-03 Novelty Bizcentre S(369585),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/perfect-chemical-trading-pte-ltd/,,,+65  68614848,+65  68611480,20 Penjuru Lane #05-05  S(609193),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/hong-seh-co-pte-ltd/,,,+65 62612555,+65 62659595,10 Fourth Lok Yang Rd S(629707),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/chemical-resources-pte-ltd/,Chemical Resources Pte Ltd,,+65  67605777,+65  67605577,10 Admiralty St North Link Bldg S(757695),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/cerplas-industrial-supply-pte-ltd/,,,+65 62873677,+65 62847738,Blk 38 Defu Lane 10 #02-05 S(539215),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/additives-paint/
http://www.thegreenbook.com/companies/getech-automation-pte-ltd/,Getech Automation Pte Ltd,,+65  67569722,+65  67560770,Blk 201 Woodlands Ave 9 #05-50  S(738955),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/fa-systems-automation-s-pte-ltd/,FA Systems Automation (S) Pte Ltd,,+65  65462775,+65  65462776,36 Changi Sth St 1   S(486766),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/ex-pack-technology-pte-ltd/,Ex-Pack Technology Pte Ltd,,+65  62706377,+65  62708377,16 Jln Kilang Timor #06-04 Redhill Forum S(159308),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/epoxy-equipment-technology-pte-ltd/,Epoxy & Equipment Technology Pte Ltd,,+65  68993839,+65  68993536,51 Bt Batok Cres #07-04 Unity Centre S(658077),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/dou-yee-enterprises-s-pte-ltd/,Dou Yee Enterprises (S) Pte Ltd,,+65  64442678,+65  67437172,2304 Bedok Reservoir Rd #05-00 Dou Yee Bldg S(479223),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Dou yee Enterprises has over 20 years of expertise and experience in the semicondutors, electronics and data storage industries since 1982.Our comprehensive range of products is designed to be a convenient one-stop industrial solutions provider for you. We also have an international network that spans 10 countries and 22 major locations around the world. Dou Yee, the loading worldwide industrial solutions provider you can trust. We also provide static control equipments and accessories, cleanroom equipments and accessories, electronic and dry packaging, wafer handling system, smart card equipments and etc.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/casco-adhesives-asia-pte-ltd/,,,+65  63654268,+65  63655852,14 Sg Kadut Way   S(728788),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/bostik-s-pte-ltd-imm-/,,,+65  68634088,+65  68634077,2 Jurong East St 21 #02-184 IMM Bldg S(609601),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/bostik-s-pte-ltd/,,,+65  68634088,+65  68634077,2 Jurong East St 21 #02-184 IMM Bldg S(609601),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/blaze-technology-pte-ltd/,Blaze Technology Pte Ltd,,+65 62702188,+65 62709188,33 Ubi Ave 3 #04-23 Vertex S(408868),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Blaze has a policy of ongoing investment in training with sales and engineering teams. We ensure that good continuous training is provide are highly trained in all aspects of UV curing, dispensing, applications, process intergration, performance monitoring and repair / maintenance services.



Being Dymax authorized equipment services and repair centre in Asia, all of our engineers are highly trained in all aspects of UV conveyors, spot and flood systems. We also undertake maintenance and repair for non-Dymax systems and mixers as well.

                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/a-jn-technical-support-pte-ltd/,A & JN TECHNICAL SUPPORT PTE LTD,,+65  62651728,+65  62656837,51 Bukit Batok Crescent  Unity Centre S(658077),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/adtek-malaysia-sdn-bhd/,Adtek Malaysia Sdn Bhd,,+603 33927608,+603 33936608,"7 Jalan Korporat / KU9 Kawasan Perindustrian Meru 42200 Klang, Selangor D.E  Malaysia",,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/atech-industrial-supplies-s-pte-ltd/,Atech Industrial Supplies (S) Pte Ltd,,+65  67468758,+65  67463911,10 Ubi Cres #02-44 Ubi Techpark Lobby C S(408564),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/speedo-marine-pte-ltd/,Speedo Marine (Pte) Ltd,,+65 68631998,+65 68631667,11 Tuas Link 2 S(638559),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Speedo Marine is a major supplier of an extensive range of industrial equipment and products. Established in 1972, we have since been providing quality products and top-notch service to our valuable customers, majority of whom come from the marine, oil and gas, petrochemical, aerospace, construction, automobile, as well as furniture industries. In the early 2000’s, Speedo Marine worked hand in hand with its sister company in Shanghai to venture into the LNG industries in China, providing offshore supply of insulation materials. In recent years, we have also acquired our own hose manufacturing line, producing hoses for the marine industry. As a result of cumulative experience, Speedo Marine today enjoys a reputation of being the leading supplier committed to providing these industries with the best services and products in the field.

Embracing our values of reliability, integrity, and efficiency, we aim to meet our customers’ satisfaction through on-time deliveries, fast response, and quality service. To provide greater convenience to our customers, our products are available through our wide network of companies located in Australia (various cities), Malaysia (Johor Bahru), Indonesia (Surabaya) and China (Shanghai, for insulation material).


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/hoon-wan-industry-chemicals-pte-ltd/,Hoon Wan Industry & Chemicals Pte Ltd,,+65  67442341,+65  67456308,Blk 3007 Ubi Rd 1 #03-426  S(408701),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Hoon Wan Industry & Chemicals Pte Ltd

 is specializing in adhesive application equipment, adhesives, cyanoacrylate adhesives, hot melt adhesives, metal adhesives, oil resistant adhesives, paper adhesives, plastic adhesives, polyurethane adhesives, rubber adhesives, motion and movement detectors, electronic instruments, electronic parts assemblers, hot melt guns, light fittings, sealants, polyurethane sealants, sensors, photoelectric sensors, tools.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-application-equipment/
http://www.thegreenbook.com/companies/hitachi-chemical-s-pte-ltd-loyang-plant-/,Hitachi Chemical (S) Pte Ltd (Loyang Plant),,+65  65428511,+65  65455407,32 Loyang Way   S(508730),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/hitachi-chemical-s-pte-ltd-bedok-plant-/,Hitachi Chemical (S) Pte Ltd (Bedok Plant),,+65  65428511,,32 Loyang Way   S(508730),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-tecnologies-div-/,,,+65  64711466,,34 Boon Leat Ter DKSH Bldg S(119866),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd/,Diethelm Singapore Pte Ltd,,+65  64718382,+65  64795676,24 Penjuru Rd DKSH Bldg S(609128),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-consumer-division-/,,,+65  64711466,+65  64793473,34 Boon Leat Ter DKSH Bldg S(119866),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-boehringer-ingelheim-division-/,,,+65  64718472,+65  64749487,34 Boon Leat Ter DKSH Bldg S(119866),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-security-office-equipment-dept-/,,,+65  64711466,+65  64749225,34 Boon Leat Ter DKSH Bldg S(119866),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-special-products-dept-/,,,+65  64718400,,26 Changi Nth Cres   S(499637),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-industrial-supplies-dept-/,,,+65  64711466,+65  64799104,24 Penjuru Rd #03-02  S(609128),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/diethelm-singapore-pte-ltd-chemical-dept-/,,,+65  64718400,,26 Changi Nth Cres   S(499637),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/croda-singapore-pte-ltd/,Croda Singapore Pte Ltd,,+65  65519600,+65  65519550,1 Fusionopolis Link #06-03/05 Nexus@One-North S(138542),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/best-chemical-co-s-pte-ltd/,Best Chemical Co (S) Pte Ltd,,+65  67552400,+65  67528809,60 Senoko Rd   S(758124),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/asiana-trading-pte-ltd/,Asiana Trading Pte Ltd,,+65 67468877,+65 67467722,1 Kaki Bt Ave 3 #04-02 KB-1 S(416087),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/alliance-chemicals-pte-ltd/,Alliance Chemicals Pte Ltd,,+65  68615188,+65  68611751,9 Toh Guan Rd East  Alliance Bldg S(608604),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesive-chemicals/
http://www.thegreenbook.com/companies/chang-tai-chiang-hardware-pte-ltd/,Chang Tai Chiang Hardware Pte Ltd,,+65  64810240,+65  64826170,Blk 5054 Ang Mo Kio Ind Pk 2 #01-1117  S(569557),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/cba-industries-pte-ltd/,CBA Industries Pte Ltd,,+65 62725444,+65 62748732,217 Henderson Rd #02-02 Henderson Ind Pk S(159555),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

CBA Industries Pte Ltd

 

mission is to provide quality products that will lower your manufacturing and production cost. We are fully engaged in the provision of cost efficient industrial products for the metal-working, wood-working, oil and gas, construction and cleaning industries.




History




Jimmy S.T. Lau founded a wholesale abrasive and distribution business in Petaling Jaya in 1975 after securing the exclusive distribution rights to Norton Abrasive Company, U.S.A. in Malaysia. He established the company to provide efficient grinding and sanding solutions to the wood and metal working sector. In 1979, he set up CBA Manufacturing Sdn. Bhd. as a conversion plant to cater to the growing demand of local industries. With this plant, CBA is able to maintain competitiveness and shorten delivery lead time of sanding belts from 3 months to 3 working days.




In 1985, Norton Abrasive Co., U.S.A. awarded him the distribution rights to Singapore, thus United CBA Pte. Ltd. was incorporated that year. The distributorship in Singapore provided the base for him to source more agencies to add to CBA’s portfolio. Ridge Tool Company awarded CBA the exclusive distribution rights in 1989 to distribute their renowned pipe working tools and drain cleaning machines under the brand Ridgid and Ridgid/Kollmann in Malaysia. Their high quality threading machines and pipe wrenches enable us to service several new market sectors namely the oil & gas, piping construction and plumbing.




Through carefully managed expansion programme, he is constantly seeking new agencies and ventures to expand our products and services to meet industries demands, to be industries’ preferred industrial supplier. 




Products & Services




CBA Industries Pte Ltd works with renowned suppliers in the specific field to provide customers with quality products at affordable prices from categories including:




Abrasives for Maintenance, Repair & Overhaul (MRO)

Adhesives, Lubricants & Sealants

Piping & Tubing related Tools

Degreaser & Cleaning Products

Personal Protection Equipment & Clothing

Power Tool Accessories 




Customers




CBA’s diverse customer base is comprised of professionals from businesses and institutions of all sizes, Government customers include technical schools and institutions on the state and national levels. Heavy manufacturing customers are involved in plywood, furniture, metals, plumbing & constructions. Transportation customers are involved in shipbuilding, aerospace and automotive industries. Retailing customers like hardware, general & engineering and automotive aftermarket.




Commercial customers include cleaning & maintenance contractors and hotels.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/leeden-limited/,Leeden Limited,,+65  62626626,+65  62612688,1 Shipyard Rd   S(628128),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/betamax-enterprise-pte-ltd/,Betamax Enterprise Pte Ltd,,+65  63580648,+65  63540136,65A Neil Rd S(088897),"
										


											 
										


                                        


                                            
                                        


                                        


                                            We provide reliable welding accessories, safety products, electrical products & machinery for various industries.


We welcome all enquiries and are looking forward to be of service to you.


We offer fast, reliable, customer-oriented service. Whatever your needs our enthusiastic and helpful sales service team is ready to assist you.

                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/auweld-international-pte-ltd/,Auweld International Pte Ltd,,+65 62626626,+65 62612688,1 Shipyard Rd S(628128),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/allalloy-dynaweld-pte-ltd/,Allalloy Dynaweld Pte Ltd,,+65  68978878,+65  68977006,120 Pioneer Rd   S(639597),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Allalloy Dynaweld

 

was formed on 8th January 2008. It is managed by a team of personnel with more than 10 years of experience in the welding market.




 




Our objective

To become a valuable partner in our customer supply chain by providing quality welding consultancy services and solutions, to enhance our customer’s productivity. This can be achieved with our many years of experience and will always recommend processes that reduce wastage and increase welding efficiency.




 




Our mission

Delivering high end filler metals, welding machines, accessories and consumables that enhance our customer’s productivity and throughput.

Increasing their efficiency and reducing cost.

Be our customers and partners preferred partner by providing complete welding solutions.




 




Serving

- Marine, Oil & Gas Fabricators.

- Offshore Pipe Laying Constructors.

- Power Plant And Petrochemical Construction.




To build AllAlloy as the brand that means creativity, reliability, technical superiority, friendliness and honesty to our customers, partners and stakeholders.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/ad-tools-s-pte-ltd/,Ad-Tools (S) Pte Ltd,,+65  67478261,+65  67430156,520 Sims Ave #01-08  S(387580),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/victory-hardware-co/,Victory Hardware Co,,+65  62947588,+65  62970893,Blk 681 Race Course Rd #01-291 S(210681),"
										


											 
										


                                        


                                            
                                        


                                        


                                            Victory Hardware Company specializes in Abrasives, Brushes Wholesaler, Cutting Wheels, Diamond Dressers, Diamond Tools, Flap Wheels, Disc Grinding Machines, Hardware Wholesaler, Mounted Wheel & Point Abrasives, Polishing Mop, Sharpening Stones.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/sma-industrial-pte-ltd/,SMA Industrial Pte Ltd,,+65  65604828,+65  65605083,Blk 2022 Bt Batok St 23 #03-128 Bt Batok Ind Pk A S(659527),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

SMA INDUSTRIAL PTE LTD

 specialize and custom make surface finishing, grinding and polishing products.




We can customize abrasive sanding, grinding & polishing products for workpiece of different contours, materials or finishing requirement for stainless steel fabricators, aluminium, brass, hardened steel, cast iron, paint coating, epoxy flooring, parquet flooring, wood working industries etc.




By using abrasives from renowned manufacturers & being agent for Deerfos, Hermes allow us to make products of high quality.Our company's registered trademarked brands ESTAR & STORM range of abrasive & polishing products are well accepted by customers in Singapore & around the region.




We specialize in making:

• Abrasive Small Flap Mops Wheels

• Abrasive Flap Discs

• Small / Wide Sanding Paper / Cloth Belts

• Flap Wheels

• R-Lock Sanding Discs

• Sanding Discs PSA / Velcro

• Nylon Debur Dish

• Polishing Cloth Mops

• Surface Conditioning Sanding Belts / Disc

• Nylon Debur Mops

• Nylon Bristle Brush / Wheels

• Nylon & Cloth Combi Finishing MopsProducts include:

• Sanding Paper / Cloth Rolls

• Light Debur Wheels

• Hairline Wheels

• CNS Black Discs

• Flexible / Grinding / Cutting Discs

• Nylon Polishing Roll / Pad

• Sanding Air Tools

• General Hardware




We strive to improve, R&D for new products with our customer's needs in mind.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
http://www.thegreenbook.com/companies/pnd-hardware-trading-pte-ltd/,PND Hardware & Trading Pte Ltd,,+65  65656233,+65  65666298,13 Gul Link   S(629383),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

PND Hardware & Trading Pte Ltd

 started out as a company in 2003. We are the exclusive distributor for WD-40 in Singapore. We continue to grow as a company and today, we are the authorised distributor of renowned brands such as Araldite, Bahco, Blue-Point, KDS, and 3M in Singapore.




We specialise in general hardware items for the industrial and construction industry such as power tools, tool boxes, storage bins, safety products, safety shoes, cutting tools, hose and fittings, precision and hand tools, engineering tools, industry gloves supply, chemicals and lubricants, painting equipment as well as adhesives.




Currently, we offer over 1,500 products that cover the hardware industry. In addition, we also carry quality and affordable household products.




 




We endeavor to supply products of excellent quality and to satisfy our customers’ needs by providing professional and dependable services. We are also open to collaborating with other businesses as we believe that mutual expertise can be tapped on to aid business growth together.

Why Choose Us:

We are your one-stop hardware supplier who will cater to all your needs.










We provide a wide range of products including tools, saws, lubricants and more.




With more than 10 years in the industry; our clientele is widespread not only in Singapore, but also along in South-East Asian region as well.




We have also gained the trust and support from established organisations as evidenced by the exclusive distributor rights for WD-40 in Singapore.




Our products are of top quality and are priced competitively as well.




We deliver our promises without fail and strive to serve you better.








                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/abrasive-cutting-wheels/
